"SubNum","trial_n_block","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","corr_ans","trialNum","trialNbychar","listN","NfromChange","befAft","is_prev_optimal","isoptimal","probOptimal","probOptimalChar","iCP","iCP_opt","iCP_new","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
29,32,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.5375,0.5,0.529411764705882,0.8719,1,99,17,3,32,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"gps.jpg",1,4,"right",1.165,0
29,34,"m5",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.536585365853659,0.5,0.470588235294118,0.8667,1,101,17,3,34,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"waterbottle03.jpg",0,4,"left",0.7991,0
29,35,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.542168674698795,0.514285714285714,0.5,1.7509,2,102,18,3,35,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"peeler01.jpg",0,2,NA,2.1016,NA
29,36,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.547619047619048,0.527777777777778,0.555555555555556,1.0176,1,103,18,3,36,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"dvdplayer.jpg",1,4,NA,1.7606,NA
29,37,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.552941176470588,0.540540540540541,0.526315789473684,0.6821,2,104,19,3,37,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"tupperware03a.jpg",1,4,"left",0.8077,0
29,38,"m5",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.558139534883721,0.552631578947368,0.55,0.8179,3,105,20,3,38,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"espressomachine.jpg",1,2,"right",1.516,1
29,39,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.563218390804598,0.564102564102564,0.571428571428571,0.6869,4,106,21,3,39,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"bowl02a.jpg",1,4,NA,0.9011,NA
29,40,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.568181818181818,0.575,0.590909090909091,0.6676,2,107,22,3,40,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"towel01.jpg",1,4,"left",1.2199,0
29,42,"m2",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.566666666666667,0.571428571428571,0.578947368421053,2.1546,3,109,19,3,42,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"lightbulb01.jpg",1,4,NA,0.966,NA
29,43,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.571428571428572,0.581395348837209,0.6,1.2693,4,110,20,3,43,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"outletadapter.jpg",0,4,NA,1.0633,NA
29,44,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.576086956521739,0.590909090909091,0.619047619047619,0.5825,1,111,21,3,44,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"securitycamera.jpg",0,4,NA,1.1041,NA
29,45,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.580645161290323,0.6,0.583333333333333,2.031,2,112,24,3,45,1,0,1,NA,NA,"beforeCP","beforeCP","bef_cp",1,"funnel.jpg",0,2,NA,0.8984,NA
29,48,"m2",2,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.5625,0.5625,0.541666666666667,1.5012,3,115,24,3,48,1,1,0,NA,NA,"beforeCP","beforeCP","bef_cp",1,"expansioncard.jpg",1,4,NA,1.0159,NA
29,2,"m2",2,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.551020408163265,0,0,0.786,3,117,1,4,2,0,1,0,0.75,0.75,"afterCP","afterCP","bef_cp",1,"gasburner.jpg",0,1,"left",1.082,1
29,3,"m2",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.555555555555556,0.333333333333333,0.5,0.5362,4,118,2,4,3,0,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"cork02.jpg",1,4,NA,0.8155,NA
29,4,"m2",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.56,0.5,0.666666666666667,0.7341,2,119,3,4,4,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"hourglass.jpg",1,4,"left",1.1663,1
29,5,"m2",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.564356435643564,0.6,0.75,1.3566,1,120,4,4,5,0,0,1,0.75,0.75,"beforeCP","beforeCP","bef_cp",1,"cleaver01.jpg",1,4,"left",1.2996,1
29,6,"m5",4,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.558823529411765,0.5,0,1.3035,3,121,2,4,6,0,0,0,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"mallet01b.jpg",1,2,"right",1.6293,1
29,7,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.563106796116505,0.571428571428571,0.333333333333333,0.6165,2,122,3,4,7,0,0,1,0.75,0.5,"beforeCP","beforeCP","bef_cp",1,"hoe.jpg",1,4,"left",1.6352,0
29,9,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.561904761904762,0.555555555555556,0.8,2.0852,3,124,5,4,9,0,0,1,0.5,0.75,"beforeCP","beforeCP","bef_cp",1,"cookingpot.jpg",1,2,NA,1.9162,NA
29,11,"m2",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.560747663551402,0.545454545454545,0.714285714285714,0.8824,2,126,7,4,11,0,0,1,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"tray.jpg",1,4,NA,1.5832,NA
29,12,"m5",1,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.555555555555556,0.5,0.2,1.0017,4,127,5,4,12,0,0,0,0.25,0,"afterCP","beforeCP","bef_cp",1,"jumpercables.jpg",1,4,"right",1.4175,1
29,13,"m5",2,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.55045871559633,0.461538461538462,0.166666666666667,0.9826,4,128,6,4,13,0,0,0,0.25,0,"afterCP","beforeCP","bef_cp",1,"squeegee01b.jpg",1,4,NA,3.5996,NA
29,14,"m5",2,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.545454545454545,0.428571428571429,0.142857142857143,0.5156,3,129,7,4,14,0,0,0,0.25,0,"afterCP","beforeCP","bef_cp",1,"painttray.jpg",1,4,NA,1.4491,NA
29,17,"m5",4,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.539823008849557,0.411764705882353,0.222222222222222,0.8506,1,132,9,4,17,0,1,0,0,0,"afterCP","beforeCP","bef_cp",1,"rope03.jpg",1,4,NA,0.8874,NA
29,19,"m2",2,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.530434782608696,0.368421052631579,0.555555555555556,1.3163,3,134,9,4,19,0,0,0,0.25,0.25,"afterCP","beforeCP","bef_cp",1,"watercooler.jpg",1,4,NA,1.0548,NA
29,20,"m5",1,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.525862068965517,0.35,0.181818181818182,1.2662,4,135,11,4,20,0,1,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"hammer01.jpg",0,3,"left",1.7517,0
29,21,"m5",1,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.521367521367521,0.333333333333333,0.166666666666667,0.7503,3,136,12,4,21,0,1,0,0.5,0.75,"afterCP","beforeCP","bef_cp",1,"jigsaw.jpg",0,2,"right",1.0326,1
29,22,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.525423728813559,0.363636363636364,0.230769230769231,1.3354,1,137,13,4,22,0,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"level03a.jpg",1,2,NA,2.5388,NA
29,23,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.529411764705882,0.391304347826087,0.285714285714286,1.4895,3,138,14,4,23,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"toyhardhat.jpg",0,4,"right",0.913,1
29,24,"m2",1,"stimuli/Outdoor activity & sport item.png","Kitchen & utensil",0,0.525,0.375,0.5,1.8191,2,139,10,4,24,0,0,0,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"jar02.jpg",1,3,"left",1.2141,1
29,25,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.528925619834711,0.4,0.333333333333333,1.1513,1,140,15,4,25,1,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"drill01b.jpg",1,4,NA,0.7708,NA
29,28,"m2",2,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.516129032258065,0.357142857142857,0.416666666666667,1.7669,3,143,12,4,28,1,0,0,0.25,0.25,"afterCP","beforeCP","bef_cp",1,"saladspinner.jpg",0,1,"left",2.1685,1
29,29,"m5",4,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.512,0.344827586206897,0.294117647058824,0.8677,2,144,17,4,29,1,1,0,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"knifesharpener.jpg",0,3,NA,0.8599,NA
29,31,"m2",2,"stimuli/Outdoor activity & sport item.png","Kitchen & utensil",0,0.503937007874016,0.32258064516129,0.357142857142857,0.7174,4,146,14,4,31,1,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"thermos.jpg",1,3,NA,1.1642,NA
29,32,"m2",3,"stimuli/Outdoor activity & sport item.png","Kitchen & utensil",0,0.5,0.3125,0.333333333333333,0.7709,2,147,15,4,32,1,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"aluminiumfoil.jpg",1,4,NA,1.1139,NA
29,33,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.503875968992248,0.333333333333333,0.333333333333333,1.6187,3,148,18,4,33,1,0,1,1,0.5,"afterCP","beforeCP","bef_cp",1,"wateringcan.jpg",0,2,"left",0.9033,0
29,34,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.507692307692308,0.352941176470588,0.368421052631579,0.6313,2,149,19,4,34,1,0,1,1,0.25,"afterCP","beforeCP","bef_cp",1,"gardenshears01a.jpg",1,2,"left",2.8871,0
29,35,"m2",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.511450381679389,0.371428571428571,0.375,0.8545,1,150,16,4,35,1,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"spoon01.jpg",1,4,"right",0.9859,0
29,36,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.515151515151515,0.388888888888889,0.411764705882353,1.1513,3,151,17,4,36,1,0,1,0.5,0.75,"afterCP","beforeCP","bef_cp",1,"corkscrew03a.jpg",1,2,NA,1.8691,NA
29,37,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.518796992481203,0.405405405405405,0.444444444444444,0.8696,3,152,18,4,37,1,0,1,0.25,0.75,"afterCP","beforeCP","bef_cp",1,"bottlecap.jpg",0,3,NA,0.6018,NA
29,38,"m2",1,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.514925373134328,0.394736842105263,0.421052631578947,1.8364,4,153,19,4,38,1,0,0,0.25,0.75,"afterCP","beforeCP","bef_cp",1,"pot01.jpg",0,2,"left",2.3976,1
29,39,"m5",2,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.511111111111111,0.384615384615385,0.35,0.7174,1,154,20,4,39,1,0,0,0.25,0,"afterCP","beforeCP","bef_cp",1,"gastank.jpg",0,2,NA,1.9018,NA
29,40,"m5",2,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.507352941176471,0.375,0.333333333333333,0.4507,1,155,21,4,40,1,0,0,0.5,NA,"afterCP","beforeCP","bef_cp",1,"stubbywrench01a.jpg",1,4,NA,1.0721,NA
29,41,"m2",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.510948905109489,0.390243902439024,0.45,1.7821,1,156,20,4,41,1,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"potatomasher03b.jpg",1,4,NA,0.9,NA
29,43,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.510791366906475,0.395348837209302,0.476190476190476,0.5698,3,158,21,4,43,1,0,1,0.5,NA,"afterCP","beforeCP","bef_cp",1,"oven.jpg",1,4,NA,1.0935,NA
29,45,"m5",1,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.50354609929078,0.377777777777778,0.304347826086957,0.5667,2,160,23,4,45,1,0,0,NA,NA,"afterCP","beforeCP","bef_cp",1,"snowblower.jpg",0,3,"left",1.3651,0
29,46,"m5",3,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.5,0.369565217391304,0.291666666666667,0.917,4,161,24,4,46,1,0,0,NA,NA,"afterCP","beforeCP","bef_cp",1,"paintroller01.jpg",1,4,NA,0.9489,NA
29,47,"m2",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.503496503496504,0.382978723404255,0.478260869565217,0.6002,2,162,23,4,47,1,0,1,NA,NA,"afterCP","beforeCP","bef_cp",1,"pastaspoon.jpg",1,4,"left",1.1207,1
29,1,"m2",1,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.496551724137931,0,0,0.4489,4,164,1,5,1,0,1,0,0.5,0.5,"afterCP","afterCP","bef_cp",1,"badmintonracket.jpg",1,4,"right",0.6828,0
29,3,"m2",1,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.489795918367347,0,0,1.0151,4,166,3,5,3,0,0,0,0.5,0.75,"afterCP","afterCP","aft_cp",1,"shinpad.jpg",1,4,"left",0.9165,1
29,4,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.493243243243243,0.25,0.25,0.806,2,167,4,5,4,0,0,1,0.75,1,"afterCP","afterCP","aft_cp",1,"surfboard.jpg",1,4,NA,1.0507,NA
29,5,"m5",4,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.48993288590604,0.2,0,0.7391,3,168,1,5,5,0,1,0,0.75,0.75,"afterCP","afterCP","aft_cp",1,"alarmclock01.jpg",0,2,NA,0.9855,NA
29,8,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.486842105263158,0.25,0.5,0.4836,4,171,2,5,8,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"fan.jpg",1,4,"left",1.2144,0
29,9,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.490196078431373,0.333333333333333,0.285714285714286,0.8059,4,172,7,5,9,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"podium.jpg",1,4,"left",0.8602,1
29,10,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.493506493506494,0.4,0.375,0.8323,3,173,8,5,10,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"iceskate.jpg",0,4,NA,0.8663,NA
29,11,"m5",2,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.496774193548387,0.454545454545455,0.666666666666667,1.4076,2,174,3,5,11,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"filmroll.jpg",1,4,"left",2.2619,0
29,13,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.496815286624204,0.461538461538462,0.75,0.8697,3,176,4,5,13,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"chandelier.jpg",1,4,"right",0.8646,1
29,14,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,0.4,0.5003,4,177,10,5,14,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"cooler01.jpg",0,2,NA,1.3685,NA
29,15,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.50314465408805,0.533333333333333,0.8,0.8348,1,178,5,5,15,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"lectern01.jpg",1,4,NA,1.1512,NA
29,16,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.50625,0.5625,0.454545454545455,0.7713,4,179,11,5,16,0,0,1,0.75,0.75,"beforeCP","beforeCP","bef_cp",1,"fishinghook03.jpg",0,2,NA,0.9213,NA
29,17,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.509316770186335,0.588235294117647,0.833333333333333,0.9676,3,180,6,5,17,0,0,1,0.75,0.5,"beforeCP","beforeCP","bef_cp",1,"coffeemachine.jpg",1,4,NA,1.7007,NA
29,18,"m2",2,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.506172839506173,0.555555555555556,0.416666666666667,0.6337,1,181,12,5,18,0,0,0,0.75,0.75,"beforeCP","beforeCP","bef_cp",1,"kiddiepool.jpg",1,4,NA,1.0315,NA
29,19,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.50920245398773,0.578947368421053,0.461538461538462,1.5895,3,182,13,5,19,0,0,1,0.75,1,"beforeCP","beforeCP","bef_cp",1,"snowboard.jpg",1,4,NA,1.027,NA
29,20,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.51219512195122,0.6,0.5,0.7834,2,183,14,5,20,0,0,1,0.75,1,"beforeCP","beforeCP","bef_cp",1,"handgripper.jpg",1,3,"left",1.0871,1
29,21,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.515151515151515,0.619047619047619,0.533333333333333,0.5126,2,184,15,5,21,0,0,1,0.75,0.75,"beforeCP","beforeCP","bef_cp",1,"hockeypuck.jpg",1,4,"left",1.1461,1
29,23,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.51497005988024,0.608695652173913,0.5625,0.7521,1,186,16,5,23,0,0,1,0.5,0.75,"beforeCP","beforeCP","bef_cp",1,"backpack01a.jpg",0,2,NA,1.184,NA
29,26,"m5",1,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.505882352941176,0.538461538461539,0.5,0.4659,4,189,10,5,26,1,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"crocodileclips.jpg",0,2,"left",2.1498,0
29,28,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.505813953488372,0.535714285714286,0.545454545454545,0.5189,4,191,11,5,28,1,0,1,0.5,0.75,"afterCP","beforeCP","bef_cp",1,"fluorescentlightbulb.jpg",1,4,NA,1.4681,NA
29,31,"m5",1,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.497142857142857,0.483870967741935,0.461538461538462,1.5148,4,194,13,5,31,1,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"ipod.jpg",0,2,NA,1.1382,NA
29,32,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.5,0.5,0.5,0.4949,4,195,14,5,32,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"telephone01b.jpg",1,4,NA,1.0188,NA
29,33,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.502824858757062,0.515151515151515,0.533333333333333,0.8995,3,196,15,5,33,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"slidetray.jpg",1,4,NA,1.5524,NA
29,34,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.50561797752809,0.529411764705882,0.5625,1.4307,4,197,16,5,34,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"photocopier.jpg",1,3,"right",1.3549,1
29,35,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.508379888268156,0.542857142857143,0.588235294117647,0.8141,3,198,17,5,35,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"desktopcomputer.jpg",0,4,NA,0.8956,NA
29,36,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.511111111111111,0.555555555555556,0.526315789473684,1.8496,3,199,19,5,36,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"bikewheel.jpg",1,4,"right",0.9201,0
29,37,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.513812154696133,0.567567567567568,0.611111111111111,0.9487,3,200,18,5,37,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"fuse.jpg",1,2,"left",1.9682,0
29,38,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.516483516483517,0.578947368421053,0.55,1.6494,3,201,20,5,38,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"poolnet.jpg",1,4,NA,0.82,NA
29,39,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.519125683060109,0.58974358974359,0.631578947368421,0.7133,3,202,19,5,39,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"floppydisk02a.jpg",1,4,NA,0.8947,NA
29,40,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.521739130434783,0.6,0.571428571428571,1.6812,2,203,21,5,40,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"hockeygoaliepad.jpg",1,4,"right",0.8514,0
29,41,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.524324324324324,0.609756097560976,0.590909090909091,0.5376,1,204,22,5,41,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"skihelmet01.jpg",0,3,"left",1.4301,1
29,42,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.526881720430108,0.619047619047619,0.608695652173913,0.8141,2,205,23,5,42,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"anchor.jpg",1,4,NA,0.8826,NA
29,43,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.529411764705882,0.627906976744186,0.65,0.8659,1,206,20,5,43,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"carantenna.jpg",1,4,"right",1.2158,1
29,44,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.531914893617021,0.636363636363636,0.625,0.5199,4,207,24,5,44,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"fishingrod.jpg",1,4,NA,0.8001,NA
29,45,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.534391534391534,0.644444444444444,0.666666666666667,1.695,1,208,21,5,45,1,0,1,NA,NA,"beforeCP","beforeCP","bef_cp",1,"lamp04a.jpg",1,2,"right",0.7225,1
29,46,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.536842105263158,0.652173913043478,0.681818181818182,1.2156,4,209,22,5,46,1,0,1,NA,NA,"beforeCP","beforeCP","bef_cp",1,"extensioncord.jpg",0,2,"left",1.3659,0
30,2,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,1,0.8331,2,21,1,2,2,0,0,1,0.5,0.75,"afterCP","afterCP",NA,1,"volleyball.jpg",0,4,NA,1.3381,NA
30,4,"m5",4,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.25,0.25,0,1.615,2,23,3,2,4,0,0,0,0.5,0.5,"afterCP","afterCP",NA,1,"toyhardhat.jpg",1,4,"left",0.887,0
30,6,"m2",2,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.166666666666667,0.166666666666667,0.333333333333333,0.6312,4,25,3,2,6,0,0,0,0.75,0.75,"afterCP","afterCP",NA,1,"patioumbrella.jpg",1,4,NA,0.9894,NA
30,9,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.222222222222222,0.222222222222222,0.5,0.8179,1,28,4,2,9,0,0,1,0.75,1,"afterCP","beforeCP",NA,1,"podium.jpg",1,4,"left",0.8904,1
30,10,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.3,0.3,0.6,2.0364,4,29,5,2,10,0,0,1,0.75,1,"afterCP","beforeCP",NA,1,"bikehelmet.jpg",1,2,NA,0.841,NA
30,11,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.363636363636364,0.363636363636364,0.666666666666667,1.1391,2,30,6,2,11,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"anchor.jpg",0,3,"left",1.1342,1
30,12,"m5",4,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.333333333333333,0.333333333333333,0,1.5523,3,31,6,2,12,0,0,0,0.75,0.75,"afterCP","beforeCP",NA,1,"snowshovel.jpg",0,2,NA,1.3681,NA
30,13,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.384615384615385,0.384615384615385,0.142857142857143,1.1831,2,32,7,2,13,0,0,1,0.75,1,"afterCP","beforeCP",NA,1,"level03a.jpg",1,4,"left",1.957,0
30,14,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.428571428571429,0.428571428571429,0.714285714285714,1.5525,2,33,7,2,14,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"hockeygoaliepad.jpg",1,4,"left",1.6837,1
30,17,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.470588235294118,0.470588235294118,0.25,1.12,3,36,8,2,17,0,0,1,1,0.75,"afterCP","beforeCP",NA,1,"sewingmachine01a.jpg",1,4,NA,1.3867,NA
30,19,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.473684210526316,0.473684210526316,0.7,0.8322,2,38,10,2,19,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"fishingrod.jpg",1,2,NA,2.233,NA
30,20,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.5,0.5,0.3,1.1822,1,39,10,2,20,0,0,1,0.5,0.25,"afterCP","beforeCP",NA,1,"axe01.jpg",1,4,"left",1.2396,0
30,21,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.523809523809524,0.523809523809524,0.727272727272727,0.8647,3,40,11,2,21,0,0,1,0.25,0.75,"afterCP","beforeCP",NA,1,"treadmill.jpg",1,4,"left",0.7729,1
30,22,"m5",1,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.5,0.5,0.272727272727273,2.3487,4,41,11,2,22,0,0,0,0.25,0,"afterCP","beforeCP",NA,1,"metalbrush.jpg",1,4,NA,1.2567,NA
30,23,"m2",2,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.478260869565217,0.478260869565217,0.666666666666667,1.9643,4,42,12,2,23,0,0,0,0.25,0.75,"afterCP","beforeCP",NA,1,"charcoalbarbecue.jpg",1,4,NA,1.2176,NA
30,24,"m5",2,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.458333333333333,0.458333333333333,0.25,2.1502,3,43,12,2,24,0,0,0,0.25,0.25,"afterCP","beforeCP",NA,1,"caulking.jpg",0,4,NA,2.0081,NA
30,26,"m5",4,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.423076923076923,0.423076923076923,0.230769230769231,1.8534,1,45,13,2,26,1,0,0,0.5,0.5,"afterCP","beforeCP",NA,1,"drill01b.jpg",0,2,NA,1.3245,NA
